TSLA_forecast_,AAPL_forecast_,MSFT_forecast_,AMZN_forecast_,NVDA_forecast_,GOOGL_forecast_,SPY_forecast_
0.591306617997303,0.2851702741321055,-0.271435842463103,0.23681533739427574,0.39950705216198495,-0.1941011303556734,-0.027058936480650792
1.0961702307794157,0.25352608767199336,-0.31048746062963933,0.3255712760106978,0.38170681849342514,-0.3390014104553222,0.004723393115824637
0.38807367413169186,0.3892663763649596,-0.4107135649043259,0.10678052623082408,-0.09207174884072217,-0.5090097924909965,0.01071820336596964
0.7897418052110265,0.44343547549037604,-0.5019044108814419,0.28341447871445324,0.1535576728222956,-0.4624537137247216,0.010176146958709718
0.6260177747029964,0.669847670797363,-0.2605181052720326,0.09795339659164903,-0.4655944103547221,-0.46515439133184844,0.16720289046239528
0.8722807588172135,0.4938145644804564,-0.35873617892835435,0.08643026430362705,-0.33770763326230446,-0.558887157111073,0.006785874869728925
0.8377202103956378,0.5432937021715096,-0.2622903206596602,0.11711827556404648,-0.16492574814825475,-0.3682861109666449,0.08662496504981156
0.7715925240638346,0.6352103225311019,-0.37345215460170506,0.18368644914608767,-0.24441300261652432,-0.44919740667008146,-0.003475140083935589
0.5104339610019271,0.6395018530045398,-0.15508583719696495,0.03185964603542145,-0.46098930311501574,-0.2850741206292329,0.08758102668810551
0.8908647641792897,0.4080035250892266,-0.3721240780631088,-0.0075146703414354435,-0.5211942797980945,-0.4269567662027659,-0.01068036363388531
0.8557266510568671,0.8591492446753284,-0.27370668394129755,0.2419436603011689,-0.30264963807705275,-0.46281713533195873,0.05812359218261763
1.0819109682548043,0.6247884328684551,-0.23408625392979598,0.008146984423468676,-0.26224594545504376,-0.5460229607532395,0.07327240026127084
1.319884429905207,0.3653114018461163,-0.3111754155813053,0.12954790248691897,-0.19487200739718846,-0.2723367664010507,-0.039146626093195455
0.7436744737476992,0.335764101300161,-0.029046924129333566,-0.06294787530090638,-0.6641267772366162,-0.3508977878231037,0.08734764937300996
0.5637607573777039,0.2919749088624293,-0.14401987456958348,-0.02055099051996591,-0.1575858943640559,-0.0973503900781055,0.06878067823365357
1.258960363609689,-0.06623307087787846,-0.05381053208635542,-0.2840832742706839,-0.8978589161509624,-0.002235093617204493,0.06686544478864818
0.3014432028697621,0.29869179117712685,0.33976414907166624,-0.12307764449544432,-1.0668996797420292,-0.35839371738909076,0.2237572072955019
0.7352777497592908,-0.01339907868920841,0.1905111647794938,-0.2516329962289817,-0.7541752307599312,-0.22627969849921664,0.0639536030838379
-0.17389836896113506,0.09382665337928674,0.3711990086090263,-0.17380102499445707,-0.6224665735527793,0.38011839490361976,0.25308514539927696
-0.8867983615739625,-0.3618502709843215,0.18860036356333948,-0.4616270692808406,-0.6189806621236946,0.550690197738964,0.1367333622081182
-0.9645497251741834,-0.1289775812229711,0.14914672843962432,-0.3889162140553917,-1.1414947009384055,0.11756155979049536,0.11920776058967898
-0.5956654033916404,-0.06843515598366909,0.16926503659524642,-0.10764945019705151,-0.2732239126977125,0.2806135931266069,0.18581687558412133
-1.8602559136836794,0.10889868420168072,0.5409172816138227,-0.3192989111035343,-0.798565359231981,0.3995448697489784,0.4142102006657018
-1.7596067989965216,-0.46083305501254107,0.13879359648826553,-0.3525679686570845,-0.5370936448795187,0.6377761100930807,0.1969654568376744
-1.8062402991569158,-0.22565521667502775,0.5111033934436922,-0.29376413799820394,-0.49273203688348977,0.6464081583259662,0.4276827296727246
-1.9911926235406885,-0.36427945635839515,0.16887563789263832,-0.42604095958237037,-0.3930779512013001,0.8337200237315963,0.2804724237778057
-1.6178054786741456,0.13699563830931558,0.40804518402584145,-0.2935064492081437,-1.0260586926284376,0.5736229016876541,0.357395037417481
